Date,Transaction_ID,Product_Category,Revenue,Units_Sold
2022-03-03,TRX_615302,Electronics,1.32,1
2022-03-03,TRX_278275,Electronics,39.3,1
2022-03-03,TRX_813494,Electronics,19.45,1
2022-03-03,TRX_289718,Electronics,4.06,1
2022-03-03,TRX_275287,Sports,22.2,1
2022-03-03,TRX_572439,Sports,3.56,1
2022-03-03,TRX_233877,Sports,16.19,1
2022-03-03,TRX_556128,Home & Garden,0.1,1
2022-03-03,TRX_955845,Clothing,53.79,2
2022-03-03,TRX_508085,Home & Garden,1.28,1
2022-03-03,TRX_697683,Electronics,26.92,1
2022-03-03,TRX_950601,Electronics,23.72,1
2022-03-03,TRX_497217,Toys,20.49,1
2022-03-03,TRX_147054,Home & Garden,0.78,1
2022-03-03,TRX_444857,Clothing,20.71,1
2022-03-03,TRX_841793,Home & Garden,18.44,1
2022-03-03,TRX_495928,Sports,19.46,1
2022-03-03,TRX_573547,Home & Garden,15.02,1
2022-03-03,TRX_719897,Electronics,7.8,1
2022-03-03,TRX_951238,Home & Garden,5.18,1
2022-03-03,TRX_572186,Sports,11.84,1
2022-03-03,TRX_208138,Home & Garden,9.44,1
2022-03-03,TRX_901005,Electronics,22.62,1
2022-03-03,TRX_767368,Home & Garden,6.13,1
2022-03-03,TRX_466814,Clothing,30.48,2
2022-03-03,TRX_107012,Clothing,75.89,2
2022-03-03,TRX_902239,Electronics,23.3,1
2022-03-03,TRX_374359,Electronics,13.95,1
2022-03-03,TRX_706610,Home & Garden,3.65,1
2022-03-03,TRX_696217,Home & Garden,78.21,2
2022-03-03,TRX_689706,Sports,6.19,1
2022-03-03,TRX_379842,Sports,16.33,1
2022-03-03,TRX_810189,Electronics,11.35,1
2022-03-03,TRX_641072,Toys,4.32,1
2022-03-03,TRX_459167,Home & Garden,29.49,1
2022-03-03,TRX_154456,Toys,2.44,1
2022-03-03,TRX_696614,Sports,10.92,1
2022-03-03,TRX_903385,Clothing,4.61,1
2022-03-03,TRX_975753,Sports,15.5,1
2022-03-03,TRX_890652,Electronics,38.32,1
2022-03-03,TRX_121015,Toys,43.03,1
2022-03-04,TRX_973563,Clothing,1.16,1
2022-03-04,TRX_353638,Electronics,4.7,1
2022-03-04,TRX_685886,Sports,0.36,1
2022-03-04,TRX_525696,Sports,1.13,1
2022-03-04,TRX_833566,Toys,0.56,1
2022-03-04,TRX_744990,Home & Garden,2.7,1
2022-03-04,TRX_116779,Electronics,35.73,1
2022-03-04,TRX_343215,Home & Garden,5.7,1
2022-03-04,TRX_823857,Electronics,11.16,1
2022-03-04,TRX_399206,Home & Garden,11.4,1
2022-03-04,TRX_101677,Electronics,91.42,2
2022-03-04,TRX_814134,Clothing,7.75,1
2022-03-04,TRX_343229,Clothing,5.26,1
2022-03-04,TRX_502010,Electronics,56.43,2
2022-03-04,TRX_122522,Electronics,15.33,1
2022-03-04,TRX_383607,Home & Garden,5.84,1
2022-03-04,TRX_934614,Home & Garden,5.79,1
2022-03-04,TRX_188505,Toys,1.54,1
2022-03-04,TRX_442972,Sports,13.9,1
2022-03-04,TRX_211818,Sports,21.97,1
2022-03-04,TRX_762213,Clothing,11.0,1
2022-03-04,TRX_984556,Sports,36.86,1
2022-03-04,TRX_176848,Electronics,11.3,1
2022-03-04,TRX_506008,Home & Garden,7.26,1
2022-03-04,TRX_723263,Sports,4.93,1
2022-03-04,TRX_657430,Home & Garden,4.76,1
2022-03-04,TRX_937263,Clothing,6.5,1
2022-03-04,TRX_202499,Electronics,82.42,4
2022-03-04,TRX_708445,Sports,7.65,1
2022-03-04,TRX_624665,Clothing,12.7,1
2022-03-04,TRX_877052,Sports,5.49,1
2022-03-04,TRX_982308,Clothing,2.65,1
2022-03-04,TRX_772224,Sports,17.73,1
2022-03-04,TRX_159012,Electronics,13.46,1
2022-03-04,TRX_708984,Electronics,1.2,1
2022-03-04,TRX_758622,Electronics,36.62,1
2022-03-04,TRX_673919,Clothing,12.1,1
2022-03-04,TRX_672700,Clothing,6.98,1
2022-03-04,TRX_420713,Electronics,25.81,1
2022-03-04,TRX_540573,Electronics,2.03,1
2022-03-04,TRX_493854,Clothing,10.97,1
2022-03-04,TRX_361533,Electronics,13.59,1
2022-03-04,TRX_117402,Electronics,25.49,1
2022-03-04,TRX_374048,Electronics,7.9,1
2022-03-04,TRX_172072,Home & Garden,32.98,1
2022-03-04,TRX_328365,Sports,20.43,1
2022-03-04,TRX_781335,Home & Garden,25.18,1
2022-03-04,TRX_166710,Sports,59.38,2
2022-03-04,TRX_285749,Sports,31.82,1
2022-03-04,TRX_781099,Electronics,7.27,1
2022-03-04,TRX_705805,Electronics,17.73,1
2022-03-05,TRX_321936,Clothing,9.57,1
2022-03-05,TRX_610903,Clothing,61.77,2
2022-03-05,TRX_814491,Home & Garden,4.64,1
2022-03-05,TRX_667850,Toys,28.22,1
2022-03-05,TRX_194844,Electronics,13.71,1
2022-03-05,TRX_168089,Clothing,27.09,1
2022-03-05,TRX_381086,Sports,4.29,1
2022-03-05,TRX_596410,Electronics,12.52,1
2022-03-05,TRX_113934,Electronics,2.84,1
2022-03-05,TRX_155237,Home & Garden,86.77,2
2022-03-05,TRX_742349,Electronics,6.03,1
2022-03-05,TRX_411349,Clothing,125.02,12
2022-03-05,TRX_398743,Electronics,13.57,1
2022-03-05,TRX_399186,Clothing,1.86,1
2022-03-05,TRX_184718,Home & Garden,0.44,1
2022-03-05,TRX_858212,Electronics,22.87,1
2022-03-05,TRX_715266,Electronics,23.87,1
2022-03-05,TRX_923166,Electronics,18.62,1
2022-03-05,TRX_627392,Electronics,1.72,1
2022-03-05,TRX_257417,Home & Garden,10.08,1
2022-03-05,TRX_214489,Clothing,11.13,1
2022-03-05,TRX_578183,Sports,30.54,1
2022-03-05,TRX_106024,Sports,13.59,1
2022-03-05,TRX_968027,Clothing,21.3,1
2022-03-05,TRX_846969,Electronics,8.44,1
2022-03-05,TRX_649280,Clothing,32.4,3
2022-03-05,TRX_384382,Clothing,1.2,1
2022-03-05,TRX_778654,Electronics,111.78,4
2022-03-05,TRX_551083,Electronics,25.68,1
2022-03-05,TRX_517840,Sports,4.03,1
2022-03-05,TRX_609805,Toys,31.64,1
2022-03-05,TRX_371559,Sports,38.66,2
2022-03-05,TRX_491873,Home & Garden,38.9,1
2022-03-05,TRX_991819,Toys,7.9,1
2022-03-05,TRX_502758,Sports,79.73,2
2022-03-05,TRX_457977,Electronics,0.45,1
2022-03-05,TRX_816964,Clothing,11.96,1
2022-03-05,TRX_437498,Clothing,2.75,1
2022-03-05,TRX_232810,Home & Garden,12.16,1
2022-03-05,TRX_551404,Electronics,1.48,1
2022-03-05,TRX_682327,Home & Garden,25.92,1
2022-03-05,TRX_966420,Toys,1.61,1
2022-03-05,TRX_331919,Home & Garden,23.95,1
2022-03-05,TRX_809567,Toys,6.68,1
2022-03-05,TRX_906416,Home & Garden,4.94,1
2022-03-05,TRX_333292,Toys,10.67,1
2022-03-05,TRX_984212,Clothing,25.64,1
2022-03-05,TRX_508187,Home & Garden,21.61,1
2022-03-06,TRX_308003,Toys,21.06,1
2022-03-06,TRX_188090,Sports,15.19,1
2022-03-06,TRX_262391,Electronics,0.98,1
2022-03-06,TRX_868602,Home & Garden,50.26,1
2022-03-06,TRX_958337,Home & Garden,8.2,1
2022-03-06,TRX_706286,Electronics,62.76,1
2022-03-06,TRX_558576,Toys,23.66,1
2022-03-06,TRX_517885,Electronics,39.2,2
2022-03-06,TRX_465757,Electronics,14.35,1
2022-03-06,TRX_766042,Electronics,4.85,1
2022-03-06,TRX_801203,Sports,48.56,1
2022-03-06,TRX_302805,Clothing,35.68,1
2022-03-06,TRX_477317,Clothing,32.84,1
2022-03-06,TRX_361433,Electronics,5.59,1
2022-03-06,TRX_446049,Electronics,17.24,1
2022-03-06,TRX_315498,Home & Garden,9.11,1
2022-03-06,TRX_729255,Clothing,22.18,1
2022-03-06,TRX_225711,Toys,17.77,1
2022-03-06,TRX_663024,Toys,4.56,1
2022-03-06,TRX_211377,Home & Garden,22.85,1
2022-03-06,TRX_299715,Home & Garden,0.91,1
2022-03-06,TRX_880484,Home & Garden,1.71,1
2022-03-06,TRX_975699,Home & Garden,4.72,1
2022-03-06,TRX_518074,Home & Garden,20.21,1
2022-03-06,TRX_918010,Home & Garden,33.31,1
2022-03-06,TRX_503533,Electronics,35.66,1
2022-03-06,TRX_726928,Clothing,7.57,1
2022-03-06,TRX_467730,Clothing,11.33,1
2022-03-06,TRX_519411,Home & Garden,6.22,1
2022-03-06,TRX_896100,Clothing,0.86,1
2022-03-06,TRX_475046,Clothing,15.97,1
2022-03-06,TRX_599547,Electronics,18.41,1
2022-03-06,TRX_886600,Electronics,63.93,2
2022-03-06,TRX_410465,Electronics,29.09,1
2022-03-06,TRX_544320,Clothing,63.65,2
2022-03-06,TRX_162701,Clothing,7.66,1
2022-03-06,TRX_340164,Clothing,30.15,1
2022-03-06,TRX_536972,Home & Garden,21.32,1
2022-03-06,TRX_954801,Toys,8.23,1
2022-03-06,TRX_331443,Clothing,5.54,1
2022-03-06,TRX_720960,Electronics,8.04,1
2022-03-06,TRX_656310,Sports,91.08,3
2022-03-06,TRX_801240,Home & Garden,0.55,1
2022-03-07,TRX_119307,Electronics,27.91,2
2022-03-07,TRX_682501,Home & Garden,4.45,1
2022-03-07,TRX_515186,Toys,3.29,1
2022-03-07,TRX_320948,Sports,0.71,1
2022-03-07,TRX_233584,Electronics,2.44,1
2022-03-07,TRX_260700,Clothing,12.08,1
2022-03-07,TRX_506630,Clothing,90.42,5
2022-03-07,TRX_439525,Clothing,28.21,1
2022-03-07,TRX_402839,Toys,10.42,1
2022-03-07,TRX_501685,Home & Garden,7.93,1
2022-03-07,TRX_342567,Clothing,2.3,1
2022-03-07,TRX_218295,Home & Garden,7.81,1
2022-03-07,TRX_376193,Toys,13.01,1
2022-03-07,TRX_979169,Electronics,13.03,1
2022-03-07,TRX_375906,Sports,11.74,1
2022-03-07,TRX_938248,Home & Garden,25.02,1
2022-03-07,TRX_892408,Sports,10.28,1
2022-03-07,TRX_908585,Electronics,9.22,1
2022-03-07,TRX_102946,Electronics,5.26,1
2022-03-07,TRX_937675,Sports,2.86,1
2022-03-07,TRX_771757,Electronics,0.02,1
2022-03-07,TRX_500318,Home & Garden,5.6,1
2022-03-07,TRX_779062,Home & Garden,14.44,1
2022-03-07,TRX_127585,Clothing,11.79,1
2022-03-07,TRX_922157,Sports,10.89,1
2022-03-07,TRX_177677,Home & Garden,21.31,1
2022-03-07,TRX_359078,Toys,3.82,1
2022-03-07,TRX_770352,Sports,16.34,1
2022-03-07,TRX_790560,Toys,13.46,1
2022-03-07,TRX_335771,Clothing,5.96,1
2022-03-07,TRX_431866,Clothing,3.55,1
2022-03-07,TRX_300136,Electronics,11.91,1
2022-03-07,TRX_653009,Sports,41.81,1
2022-03-07,TRX_982835,Clothing,1.14,1
2022-03-07,TRX_407159,Toys,44.03,4
2022-03-07,TRX_249786,Electronics,9.0,1
2022-03-07,TRX_897113,Clothing,17.83,1
2022-03-07,TRX_112109,Sports,23.41,1
2022-03-07,TRX_813950,Clothing,2.37,1
2022-03-07,TRX_482041,Electronics,0.66,1
2022-03-07,TRX_127551,Clothing,1.98,1
2022-03-07,TRX_220727,Home & Garden,6.0,1
2022-03-07,TRX_112248,Clothing,45.16,1
2022-03-07,TRX_658710,Home & Garden,0.63,1
2022-03-07,TRX_703082,Home & Garden,36.34,1
2022-03-07,TRX_107940,Electronics,11.87,1
2022-03-07,TRX_822629,Electronics,1.55,1
2022-03-07,TRX_263917,Clothing,2.39,1
2022-03-07,TRX_297207,Electronics,16.83,1
2022-03-07,TRX_127492,Electronics,13.5,1
2022-03-07,TRX_145634,Clothing,2.64,1
2022-03-07,TRX_302403,Clothing,33.8,1
2022-03-07,TRX_450312,Sports,2.05,1
2022-03-07,TRX_434236,Home & Garden,10.32,1
2022-03-07,TRX_476555,Clothing,10.82,1
2022-03-07,TRX_476007,Sports,29.44,1
2022-03-07,TRX_183451,Electronics,0.32,1
2022-03-08,TRX_479406,Electronics,19.47,1
2022-03-08,TRX_374311,Toys,6.78,1
2022-03-08,TRX_769888,Sports,4.39,1
2022-03-08,TRX_880851,Sports,9.37,1
2022-03-08,TRX_820189,Toys,6.62,1
2022-03-08,TRX_717672,Clothing,45.95,2
2022-03-08,TRX_377870,Home & Garden,2.86,1
2022-03-08,TRX_364925,Sports,76.16,1
2022-03-08,TRX_208956,Sports,37.65,1
2022-03-08,TRX_938202,Clothing,13.45,1
2022-03-08,TRX_201064,Electronics,6.66,1
2022-03-08,TRX_455361,Clothing,20.43,1
2022-03-08,TRX_705309,Home & Garden,10.41,1
2022-03-08,TRX_765999,Sports,7.47,1
2022-03-08,TRX_610841,Electronics,6.42,1
2022-03-08,TRX_203397,Clothing,1.33,1
2022-03-08,TRX_792248,Clothing,9.06,1
2022-03-08,TRX_331930,Clothing,4.53,1
2022-03-08,TRX_498126,Clothing,0.31,1
2022-03-08,TRX_214840,Electronics,4.22,1
2022-03-08,TRX_374226,Sports,4.25,1
2022-03-08,TRX_409473,Electronics,5.72,1
2022-03-08,TRX_836206,Sports,46.19,2
2022-03-08,TRX_747987,Sports,36.53,1
2022-03-08,TRX_301155,Home & Garden,0.52,1
2022-03-08,TRX_960540,Toys,4.32,1
2022-03-08,TRX_944466,Electronics,9.28,1
2022-03-08,TRX_942110,Home & Garden,5.17,1
2022-03-08,TRX_442886,Clothing,7.99,1
2022-03-08,TRX_251995,Clothing,28.21,1
2022-03-08,TRX_612473,Home & Garden,13.38,1
2022-03-08,TRX_648638,Clothing,8.64,1
2022-03-08,TRX_282251,Sports,10.57,1
2022-03-08,TRX_512020,Clothing,5.1,1
2022-03-08,TRX_961837,Electronics,3.75,1
2022-03-08,TRX_369268,Clothing,3.79,1
2022-03-08,TRX_561376,Toys,25.46,1
2022-03-08,TRX_918393,Electronics,3.42,1
2022-03-08,TRX_490127,Home & Garden,38.47,1
2022-03-08,TRX_102671,Sports,9.48,1
2022-03-08,TRX_222677,Sports,12.11,1
2022-03-08,TRX_868597,Sports,15.0,1
2022-03-08,TRX_799307,Electronics,5.81,1
2022-03-08,TRX_754138,Electronics,35.9,1
2022-03-08,TRX_339758,Electronics,14.89,1
2022-03-08,TRX_381715,Sports,36.51,1
2022-03-08,TRX_949959,Home & Garden,11.25,1
2022-03-08,TRX_194449,Electronics,0.63,1
2022-03-08,TRX_637409,Electronics,0.5,1
2022-03-08,TRX_888097,Electronics,5.84,1
2022-03-08,TRX_764269,Electronics,29.86,1
2022-03-09,TRX_945005,Electronics,5.22,1
2022-03-09,TRX_174406,Electronics,31.12,1
2022-03-09,TRX_538772,Home & Garden,4.26,1
2022-03-09,TRX_625266,Toys,40.39,1
2022-03-09,TRX_323126,Clothing,24.65,1
2022-03-09,TRX_945947,Electronics,1.48,1
2022-03-09,TRX_578554,Toys,9.16,1
2022-03-09,TRX_532968,Toys,14.64,1
2022-03-09,TRX_859201,Electronics,12.58,1
2022-03-09,TRX_954489,Clothing,15.9,1
2022-03-09,TRX_530946,Sports,7.77,1
2022-03-09,TRX_493939,Electronics,32.89,1
2022-03-09,TRX_603204,Sports,4.41,1
2022-03-09,TRX_800798,Electronics,1.38,1
2022-03-09,TRX_137051,Clothing,53.37,1
2022-03-09,TRX_578349,Clothing,14.76,1
2022-03-09,TRX_929808,Toys,15.06,1
2022-03-09,TRX_424327,Electronics,23.8,1
2022-03-09,TRX_371239,Home & Garden,7.65,1
2022-03-09,TRX_710551,Home & Garden,6.83,1
2022-03-09,TRX_645181,Sports,41.67,2
2022-03-09,TRX_227397,Home & Garden,6.84,1
2022-03-09,TRX_915759,Home & Garden,1.14,1
2022-03-09,TRX_925457,Electronics,5.15,1
2022-03-09,TRX_421945,Electronics,28.92,1
2022-03-09,TRX_573425,Clothing,1.4,1
2022-03-09,TRX_775012,Clothing,17.64,1
2022-03-09,TRX_510986,Clothing,4.33,1
2022-03-09,TRX_905073,Toys,19.16,1
2022-03-09,TRX_547468,Home & Garden,10.11,1
2022-03-09,TRX_291321,Electronics,14.16,1
2022-03-09,TRX_863163,Home & Garden,3.9,1
2022-03-09,TRX_546344,Toys,2.57,1
2022-03-09,TRX_835583,Home & Garden,0.91,1
2022-03-09,TRX_862156,Electronics,24.43,1
2022-03-09,TRX_759065,Clothing,17.34,1
2022-03-09,TRX_865559,Clothing,4.86,1
2022-03-09,TRX_500083,Toys,25.37,1
2022-03-09,TRX_748001,Electronics,25.09,1
2022-03-09,TRX_975981,Electronics,2.07,1
2022-03-09,TRX_166324,Electronics,17.49,1
2022-03-09,TRX_908971,Clothing,4.84,1
2022-03-09,TRX_150970,Clothing,8.81,1
2022-03-09,TRX_313276,Electronics,7.87,1
2022-03-09,TRX_583975,Electronics,12.82,1
2022-03-09,TRX_327678,Sports,5.96,1
2022-03-09,TRX_952982,Clothing,1.06,1
2022-03-09,TRX_545008,Sports,15.62,1
2022-03-09,TRX_746519,Electronics,45.23,4
2022-03-09,TRX_806742,Clothing,15.42,1
2022-03-09,TRX_217680,Electronics,10.85,1
2022-03-09,TRX_941243,Clothing,2.5,1
2022-03-09,TRX_237066,Clothing,13.73,1
2022-03-09,TRX_752886,Sports,13.21,1
2022-03-09,TRX_224754,Clothing,13.49,1
2022-03-09,TRX_850699,Electronics,31.17,1
2022-03-09,TRX_879929,Clothing,17.62,1
2022-03-10,TRX_335393,Clothing,42.6,1
2022-03-10,TRX_879487,Toys,14.97,1
2022-03-10,TRX_405771,Home & Garden,1.66,1
2022-03-10,TRX_771460,Clothing,13.97,1
2022-03-10,TRX_302370,Electronics,14.71,1
2022-03-10,TRX_263535,Clothing,8.01,1
2022-03-10,TRX_459119,Toys,10.31,1
2022-03-10,TRX_666531,Electronics,79.25,2
2022-03-10,TRX_482110,Home & Garden,6.38,1
2022-03-10,TRX_648863,Clothing,25.37,1
2022-03-10,TRX_268095,Electronics,24.32,1
2022-03-10,TRX_883078,Toys,12.33,1
2022-03-10,TRX_272929,Toys,60.47,1
2022-03-10,TRX_129490,Toys,32.99,1
2022-03-10,TRX_784344,Electronics,0.48,1
2022-03-10,TRX_691950,Sports,14.94,1
2022-03-10,TRX_838895,Electronics,2.72,1
2022-03-10,TRX_980115,Sports,7.6,1
2022-03-10,TRX_644841,Electronics,6.13,1
2022-03-10,TRX_206785,Electronics,31.66,1
2022-03-10,TRX_426436,Sports,6.44,1
2022-03-10,TRX_971652,Clothing,110.97,2
2022-03-10,TRX_440126,Home & Garden,3.09,1
2022-03-10,TRX_898541,Sports,11.92,1
2022-03-10,TRX_491357,Toys,15.11,1
2022-03-10,TRX_874799,Electronics,12.75,1
2022-03-10,TRX_807036,Sports,2.2,1
2022-03-10,TRX_739099,Sports,5.75,1
2022-03-10,TRX_258177,Clothing,16.53,1
2022-03-10,TRX_291296,Clothing,36.16,2
2022-03-10,TRX_691999,Sports,26.21,1
2022-03-10,TRX_221276,Home & Garden,17.67,1
2022-03-10,TRX_436157,Sports,85.37,5
2022-03-10,TRX_233078,Clothing,32.17,1
2022-03-10,TRX_865419,Home & Garden,45.27,1
2022-03-10,TRX_750117,Toys,0.29,1
2022-03-10,TRX_971798,Electronics,5.47,1
2022-03-10,TRX_174177,Clothing,28.6,1
2022-03-11,TRX_667468,Sports,0.03,1
2022-03-11,TRX_957113,Toys,8.83,1
2022-03-11,TRX_185994,Electronics,7.24,1
2022-03-11,TRX_395287,Electronics,2.12,1
2022-03-11,TRX_458616,Clothing,4.45,1
2022-03-11,TRX_499864,Clothing,79.49,1
2022-03-11,TRX_599834,Home & Garden,6.59,1
2022-03-11,TRX_534066,Electronics,14.67,1
2022-03-11,TRX_879149,Clothing,16.01,1
2022-03-11,TRX_731006,Sports,16.49,1
2022-03-11,TRX_195320,Home & Garden,0.97,1
2022-03-11,TRX_403819,Clothing,29.65,2
2022-03-11,TRX_112422,Toys,26.32,1
2022-03-11,TRX_537785,Sports,75.94,3
2022-03-11,TRX_995020,Home & Garden,4.1,1
2022-03-11,TRX_937927,Toys,16.21,1
2022-03-11,TRX_578460,Electronics,32.71,2
2022-03-11,TRX_366737,Toys,2.67,1
2022-03-11,TRX_912059,Clothing,31.3,1
2022-03-11,TRX_974977,Home & Garden,6.32,1
2022-03-11,TRX_657551,Electronics,6.62,1
2022-03-11,TRX_928415,Electronics,58.47,1
2022-03-11,TRX_216828,Sports,7.57,1
2022-03-11,TRX_819815,Home & Garden,17.63,1
2022-03-11,TRX_672581,Sports,11.65,1
2022-03-11,TRX_674848,Clothing,1.63,1
2022-03-11,TRX_827245,Clothing,60.36,4
2022-03-11,TRX_484462,Toys,4.83,1
2022-03-11,TRX_287157,Electronics,6.26,1
2022-03-11,TRX_505466,Home & Garden,9.51,1
2022-03-11,TRX_901977,Toys,13.86,1
2022-03-11,TRX_699526,Sports,3.13,1
2022-03-11,TRX_666096,Home & Garden,19.97,1
2022-03-11,TRX_653859,Clothing,14.52,1
2022-03-11,TRX_240444,Clothing,7.25,1
2022-03-11,TRX_325334,Electronics,23.7,1
2022-03-11,TRX_478788,Clothing,14.5,1
2022-03-11,TRX_472318,Home & Garden,36.89,1
2022-03-11,TRX_525590,Sports,38.84,1
2022-03-11,TRX_588492,Clothing,78.68,1
2022-03-11,TRX_494368,Sports,1.4,1
2022-03-11,TRX_851928,Home & Garden,10.43,1
2022-03-11,TRX_281875,Sports,13.98,1
2022-03-11,TRX_547563,Electronics,5.35,1
2022-03-11,TRX_249965,Sports,51.25,1
2022-03-11,TRX_901717,Clothing,1.85,1
2022-03-11,TRX_872473,Electronics,11.24,1
2022-03-12,TRX_210657,Electronics,51.29,1
2022-03-12,TRX_298943,Electronics,2.65,1
2022-03-12,TRX_499201,Home & Garden,0.63,1
2022-03-12,TRX_893059,Electronics,15.3,1
2022-03-12,TRX_230719,Home & Garden,3.76,1
2022-03-12,TRX_950478,Toys,38.36,1
2022-03-12,TRX_962853,Electronics,10.65,1
2022-03-12,TRX_453553,Home & Garden,28.73,1
2022-03-12,TRX_177847,Home & Garden,14.18,1
2022-03-12,TRX_494162,Electronics,14.68,1
2022-03-12,TRX_112099,Sports,22.36,1
2022-03-12,TRX_965086,Electronics,7.98,1
2022-03-12,TRX_403499,Home & Garden,58.04,2
2022-03-12,TRX_845152,Electronics,9.99,1
2022-03-12,TRX_404356,Home & Garden,9.91,1
2022-03-12,TRX_911212,Sports,23.99,1
2022-03-12,TRX_760640,Clothing,19.74,1
2022-03-12,TRX_678311,Electronics,106.75,2
2022-03-12,TRX_720383,Clothing,37.06,1
2022-03-12,TRX_987180,Clothing,6.54,1
2022-03-12,TRX_633087,Clothing,2.09,1
2022-03-12,TRX_771630,Toys,2.2,1
2022-03-12,TRX_840721,Electronics,8.76,1
2022-03-12,TRX_310930,Toys,12.66,1
2022-03-12,TRX_423381,Clothing,19.79,1
2022-03-12,TRX_592792,Clothing,38.07,1
2022-03-12,TRX_596056,Home & Garden,89.02,5
2022-03-12,TRX_701052,Electronics,10.26,1
2022-03-12,TRX_466982,Home & Garden,15.4,1
2022-03-12,TRX_632898,Clothing,17.92,1
2022-03-12,TRX_139634,Sports,15.96,1
2022-03-12,TRX_285126,Electronics,1.85,1
2022-03-12,TRX_906508,Electronics,2.39,1
2022-03-12,TRX_581776,Home & Garden,42.87,2
2022-03-12,TRX_113050,Home & Garden,21.98,1
2022-03-12,TRX_657546,Electronics,22.17,1
2022-03-12,TRX_262475,Clothing,32.92,1
2022-03-12,TRX_283645,Electronics,1.72,1
2022-03-12,TRX_335936,Home & Garden,10.48,1
2022-03-12,TRX_505315,Home & Garden,5.53,1
2022-03-12,TRX_571469,Home & Garden,21.11,1
2022-03-12,TRX_603319,Sports,4.72,1
2022-03-12,TRX_166883,Electronics,23.0,1
2022-03-12,TRX_648288,Electronics,9.58,1
2022-03-12,TRX_726822,Electronics,11.3,1
2022-03-12,TRX_913931,Sports,33.26,1
2022-03-12,TRX_901574,Sports,8.35,1
2022-03-12,TRX_360786,Sports,5.79,1
2022-03-12,TRX_608892,Clothing,37.07,1
2022-03-12,TRX_883471,Electronics,22.58,1
2022-03-12,TRX_918929,Home & Garden,10.1,1
2022-03-13,TRX_683821,Clothing,43.64,1
2022-03-13,TRX_404826,Home & Garden,15.46,1
2022-03-13,TRX_951634,Home & Garden,25.09,1
2022-03-13,TRX_230954,Clothing,63.71,2
2022-03-13,TRX_909028,Sports,3.05,1
2022-03-13,TRX_745795,Sports,10.06,1
2022-03-13,TRX_631633,Electronics,5.08,1
2022-03-13,TRX_434457,Toys,8.06,1
2022-03-13,TRX_122700,Clothing,14.72,1
2022-03-13,TRX_808393,Electronics,38.45,2
2022-03-13,TRX_742615,Home & Garden,10.5,1
2022-03-13,TRX_457475,Clothing,16.81,1
2022-03-13,TRX_331521,Clothing,34.45,1
2022-03-13,TRX_318096,Electronics,54.22,3
2022-03-13,TRX_910803,Toys,8.86,1
2022-03-13,TRX_425401,Home & Garden,4.04,1
2022-03-13,TRX_376055,Home & Garden,17.97,1
2022-03-13,TRX_704717,Clothing,46.57,1
2022-03-13,TRX_686228,Clothing,5.88,1
2022-03-13,TRX_196129,Electronics,14.25,1
2022-03-13,TRX_200003,Clothing,13.71,1
2022-03-13,TRX_380443,Sports,53.93,3
2022-03-13,TRX_633111,Clothing,12.57,1
2022-03-13,TRX_110263,Electronics,15.83,1
2022-03-13,TRX_991268,Toys,3.06,1
2022-03-13,TRX_220211,Home & Garden,12.62,1
2022-03-13,TRX_959274,Sports,8.61,1
2022-03-13,TRX_305526,Electronics,5.16,1
2022-03-13,TRX_844154,Home & Garden,14.64,1
2022-03-13,TRX_233692,Clothing,30.35,1
2022-03-13,TRX_257180,Toys,4.0,1
2022-03-13,TRX_719694,Electronics,3.14,1
2022-03-13,TRX_787905,Toys,2.73,1
2022-03-13,TRX_592076,Electronics,29.66,1
2022-03-13,TRX_278445,Sports,31.95,2
2022-03-13,TRX_229360,Home & Garden,45.22,1
2022-03-13,TRX_306623,Clothing,68.54,4
2022-03-13,TRX_188323,Clothing,9.76,1
2022-03-13,TRX_572166,Toys,8.57,1
2022-03-13,TRX_311387,Sports,98.14,3
2022-03-13,TRX_699202,Toys,3.16,1
2022-03-13,TRX_418525,Clothing,0.88,1
2022-03-13,TRX_441760,Electronics,10.02,1
2022-03-13,TRX_508719,Toys,1.9,1
2022-03-13,TRX_732903,Sports,9.95,1
2022-03-13,TRX_106571,Clothing,10.92,1
2022-03-13,TRX_195148,Clothing,20.97,1
2022-03-13,TRX_480911,Home & Garden,28.07,1
2022-03-13,TRX_432419,Electronics,21.49,1
2022-03-13,TRX_945792,Home & Garden,25.3,1
2022-03-13,TRX_346245,Home & Garden,9.48,1
2022-03-13,TRX_654762,Electronics,12.56,1
2022-03-13,TRX_924455,Electronics,25.81,1
2022-03-13,TRX_365445,Home & Garden,3.28,1
2022-03-13,TRX_691893,Home & Garden,25.64,1
2022-03-14,TRX_776713,Clothing,1.15,1
2022-03-14,TRX_737913,Toys,18.61,1
2022-03-14,TRX_841563,Electronics,27.92,1
2022-03-14,TRX_422241,Electronics,36.05,1
2022-03-14,TRX_228661,Electronics,23.82,1
2022-03-14,TRX_510822,Electronics,42.01,1
2022-03-14,TRX_221565,Home & Garden,75.12,3
2022-03-14,TRX_175026,Electronics,60.29,1
2022-03-14,TRX_978396,Home & Garden,16.58,1
2022-03-14,TRX_942875,Sports,4.69,1
2022-03-14,TRX_996579,Clothing,2.08,1
2022-03-14,TRX_100003,Clothing,94.35,3
2022-03-14,TRX_731419,Sports,6.82,1
2022-03-14,TRX_122128,Electronics,0.64,1
2022-03-14,TRX_384355,Toys,9.17,1
2022-03-14,TRX_593853,Home & Garden,25.49,1
